"","game_id","season","game_type","week","gameday","weekday","gametime","away_team","away_score","home_team","home_score","location","result","total","overtime","old_game_id","gsis","nfl_detail_id","pfr","pff","espn","ftn","away_rest","home_rest","away_moneyline","home_moneyline","spread_line","away_spread_odds","home_spread_odds","total_line","under_odds","over_odds","div_game","roof","surface","temp","wind","away_qb_id","home_qb_id","away_qb_name","home_qb_name","away_coach","home_coach","referee","stadium_id","stadium"
"1","2024_01_BAL_KC",2024,"REG",1,"2024-09-05","Thursday","20:20","BAL",NA,"KC",NA,"Home",NA,NA,NA,"2024090500",NA,NA,"202409050kan",NA,"401671789",NA,7,7,124,-148,2.5,100,-120,46.5,-110,-110,0,"outdoors","grass",NA,NA,"00-0034796","00-0033873","Lamar Jackson","Patrick Mahomes","John Harbaugh","Andy Reid",NA,"KAN00","GEHA Field at Arrowhead Stadium"
"2","2024_01_GB_PHI",2024,"REG",1,"2024-09-06","Friday","20:15","GB",NA,"PHI",NA,"Neutral",NA,NA,NA,"2024090600",NA,NA,"202409060phi",NA,"401671805",NA,7,7,110,-130,2.5,-112,-108,48.5,-108,-112,0,"outdoors","grass",NA,NA,"00-0036264","00-0036389","Jordan Love","Jalen Hurts","Matt LaFleur","Nick Sirianni",NA,"PHI00","Lincoln Financial Field"
"3","2024_01_PIT_ATL",2024,"REG",1,"2024-09-08","Sunday","13:00","PIT",NA,"ATL",NA,"Home",NA,NA,NA,"2024090800",NA,NA,"202409080atl",NA,"401671744",NA,7,7,124,-148,3,-115,-105,42,-112,-108,0,"closed","fieldturf",NA,NA,"00-0029263","00-0029604","Russell Wilson","Kirk Cousins","Mike Tomlin","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"4","2024_01_ARI_BUF",2024,"REG",1,"2024-09-08","Sunday","13:00","ARI",NA,"BUF",NA,"Home",NA,NA,NA,"2024090801",NA,NA,"202409080buf",NA,"401671617",NA,7,7,200,-245,5.5,-105,-115,48,-108,-112,0,"outdoors","a_turf",NA,NA,"00-0035228","00-0034857","Kyler Murray","Josh Allen","Jonathan Gannon","Sean McDermott",NA,"BUF00","New Era Field"
"5","2024_01_TEN_CHI",2024,"REG",1,"2024-09-08","Sunday","13:00","TEN",NA,"CHI",NA,"Home",NA,NA,NA,"2024090802",NA,NA,"202409080chi",NA,"401671719",NA,7,7,170,-205,4.5,-112,-108,43,-108,-112,0,"outdoors","grass",NA,NA,"00-0039152","00-0039918","Will Levis","Caleb Williams","Brian Callahan","Matt Eberflus",NA,"CHI98","Soldier Field"
"6","2024_01_NE_CIN",2024,"REG",1,"2024-09-08","Sunday","13:00","NE",NA,"CIN",NA,"Home",NA,NA,NA,"2024090803",NA,NA,"202409080cin",NA,"401671628",NA,7,7,340,-440,9,-110,-110,43,-110,-110,0,"outdoors","fieldturf",NA,NA,"00-0033119","00-0036442","Jacoby Brissett","Joe Burrow","Jerod Mayo","Zac Taylor",NA,"CIN00","Paycor Stadium"
"7","2024_01_HOU_IND",2024,"REG",1,"2024-09-08","Sunday","13:00","HOU",NA,"IND",NA,"Home",NA,NA,NA,"2024090804",NA,NA,"202409080clt",NA,"401671861",NA,7,7,-122,102,-1.5,-110,-110,48,-110,-110,1,"closed","fieldturf",NA,NA,"00-0039163","00-0039164","C.J. Stroud","Anthony Richardson","DeMeco Ryans","Shane Steichen",NA,"IND00","Lucas Oil Stadium"
"8","2024_01_JAX_MIA",2024,"REG",1,"2024-09-08","Sunday","13:00","JAX",NA,"MIA",NA,"Home",NA,NA,NA,"2024090805",NA,NA,"202409080mia",NA,"401671849",NA,7,7,150,-180,3.5,-110,-110,49,-110,-110,0,"outdoors","grass",NA,NA,"00-0036971","00-0036212","Trevor Lawrence","Tua Tagovailoa","Doug Pederson","Mike McDaniel",NA,"MIA00","Hard Rock Stadium"
"9","2024_01_CAR_NO",2024,"REG",1,"2024-09-08","Sunday","13:00","CAR",NA,"NO",NA,"Home",NA,NA,NA,"2024090806",NA,NA,"202409080nor",NA,"401671734",NA,7,7,164,-198,4,-108,-112,40,-112,-108,1,"dome","sportturf",NA,NA,"00-0039150","00-0031280","Bryce Young","Derek Carr","Dave Canales","Dennis Allen",NA,"NOR00","Mercedes-Benz Superdome"
"10","2024_01_MIN_NYG",2024,"REG",1,"2024-09-08","Sunday","13:00","MIN",NA,"NYG",NA,"Home",NA,NA,NA,"2024090807",NA,NA,"202409080nyg",NA,"401671712",NA,7,7,-118,-102,-1,-110,-110,41.5,-112,-108,0,"outdoors","fieldturf",NA,NA,"00-0034869","00-0035710","Sam Darnold","Daniel Jones","Kevin O'Connell","Brian Daboll",NA,"NYC01","MetLife Stadium"
"11","2024_01_LV_LAC",2024,"REG",1,"2024-09-08","Sunday","16:05","LV",NA,"LAC",NA,"Home",NA,NA,NA,"2024090808",NA,NA,"202409080sdg",NA,"401671659",NA,7,7,150,-180,3.5,-112,-108,42.5,-108,-112,1,"dome","matrixturf",NA,NA,"00-0035289","00-0036355","Gardner Minshew","Justin Herbert","Antonio Pierce","Jim Harbaugh",NA,"LAX01","SoFi Stadium"
"12","2024_01_DEN_SEA",2024,"REG",1,"2024-09-08","Sunday","16:05","DEN",NA,"SEA",NA,"Home",NA,NA,NA,"2024090809",NA,NA,"202409080sea",NA,"401671664",NA,7,7,185,-225,5,-110,-110,42.5,-110,-110,0,"outdoors","fieldturf",NA,NA,"00-0039732","00-0030565","Bo Nix","Geno Smith","Sean Payton","Mike Macdonald",NA,"SEA00","Lumen Field"
"13","2024_01_DAL_CLE",2024,"REG",1,"2024-09-08","Sunday","16:25","DAL",NA,"CLE",NA,"Home",NA,NA,NA,"2024090810",NA,NA,"202409080cle",NA,"401671761",NA,7,7,114,-135,2.5,-110,-110,43,-110,-110,0,"outdoors","grass",NA,NA,"00-0033077","00-0033537","Dak Prescott","Deshaun Watson","Mike McCarthy","Kevin Stefanski",NA,"CLE00","FirstEnergy Stadium"
"14","2024_01_WAS_TB",2024,"REG",1,"2024-09-08","Sunday","16:25","WAS",NA,"TB",NA,"Home",NA,NA,NA,"2024090811",NA,NA,"202409080tam",NA,"401671770",NA,7,7,136,-162,3,-110,-110,42,-112,-108,0,"outdoors","grass",NA,NA,"00-0039910","00-0034855","Jayden Daniels","Baker Mayfield","Dan Quinn","Todd Bowles",NA,"TAM00","Raymond James Stadium"
"15","2024_01_LA_DET",2024,"REG",1,"2024-09-08","Sunday","20:20","LA",NA,"DET",NA,"Home",NA,NA,NA,"2024090812",NA,NA,"202409080det",NA,"401671792",NA,7,7,150,-180,3.5,-112,-108,51,-110,-110,0,"dome","fieldturf",NA,NA,"00-0026498","00-0033106","Matthew Stafford","Jared Goff","Sean McVay","Dan Campbell",NA,"DET00","Ford Field"
"16","2024_01_NYJ_SF",2024,"REG",1,"2024-09-09","Monday","20:15","NYJ",NA,"SF",NA,"Home",NA,NA,NA,"2024090900",NA,NA,"202409090sfo",NA,"401671696",NA,7,7,164,-198,4,-112,-108,44,-108,-112,0,"outdoors","grass",NA,NA,"00-0023459","00-0037834","Aaron Rodgers","Brock Purdy","Robert Saleh","Kyle Shanahan",NA,"SFO01","Levi's Stadium"
"17","2024_02_BUF_MIA",2024,"REG",2,"2024-09-12","Thursday","20:15","BUF",NA,"MIA",NA,"Home",NA,NA,NA,"2024091200",NA,NA,"202409120mia",NA,"401671807",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,"00-0034857","00-0036212","Josh Allen","Tua Tagovailoa","Sean McDermott","Mike McDaniel",NA,"MIA00","Hard Rock Stadium"
"18","2024_02_LV_BAL",2024,"REG",2,"2024-09-15","Sunday","13:00","LV",NA,"BAL",NA,"Home",NA,NA,NA,"2024091500",NA,NA,"202409150rav",NA,"401671624",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0035289","00-0034796","Gardner Minshew","Lamar Jackson","Antonio Pierce","John Harbaugh",NA,"BAL00","M&T Bank Stadium"
"19","2024_02_LAC_CAR",2024,"REG",2,"2024-09-15","Sunday","13:00","LAC",NA,"CAR",NA,"Home",NA,NA,NA,"2024091501",NA,NA,"202409150car",NA,"401671652",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0036355","00-0039150","Justin Herbert","Bryce Young","Jim Harbaugh","Dave Canales",NA,"CAR00","Bank of America Stadium"
"20","2024_02_NO_DAL",2024,"REG",2,"2024-09-15","Sunday","13:00","NO",NA,"DAL",NA,"Home",NA,NA,NA,"2024091502",NA,NA,"202409150dal",NA,"401671709",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","matrixturf",NA,NA,"00-0031280","00-0033077","Derek Carr","Dak Prescott","Dennis Allen","Mike McCarthy",NA,"DAL00","AT&T Stadium"
"21","2024_02_TB_DET",2024,"REG",2,"2024-09-15","Sunday","13:00","TB",NA,"DET",NA,"Home",NA,NA,NA,"2024091503",NA,NA,"202409150det",NA,"401671721",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","fieldturf",NA,NA,"00-0034855","00-0033106","Baker Mayfield","Jared Goff","Todd Bowles","Dan Campbell",NA,"DET00","Ford Field"
"22","2024_02_IND_GB",2024,"REG",2,"2024-09-15","Sunday","13:00","IND",NA,"GB",NA,"Home",NA,NA,NA,"2024091504",NA,NA,"202409150gnb",NA,"401671723",NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0039164","00-0036264","Anthony Richardson","Jordan Love","Shane Steichen","Matt LaFleur",NA,"GNB00","Lambeau Field"
"23","2024_02_CLE_JAX",2024,"REG",2,"2024-09-15","Sunday","13:00","CLE",NA,"JAX",NA,"Home",NA,NA,NA,"2024091505",NA,NA,"202409150jax",NA,"401671635",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0033537","00-0036971","Deshaun Watson","Trevor Lawrence","Kevin Stefanski","Doug Pederson",NA,"JAX00","TIAA Bank Stadium"
"24","2024_02_SF_MIN",2024,"REG",2,"2024-09-15","Sunday","13:00","SF",NA,"MIN",NA,"Home",NA,NA,NA,"2024091506",NA,NA,"202409150min",NA,"401671645",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,"00-0037834","00-0034869","Brock Purdy","Sam Darnold","Kyle Shanahan","Kevin O'Connell",NA,"MIN01","U.S. Bank Stadium"
"25","2024_02_SEA_NE",2024,"REG",2,"2024-09-15","Sunday","13:00","SEA",NA,"NE",NA,"Home",NA,NA,NA,"2024091507",NA,NA,"202409150nwe",NA,"401671702",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,"00-0030565","00-0033119","Geno Smith","Jacoby Brissett","Mike Macdonald","Jerod Mayo",NA,"BOS00","Gillette Stadium"
"26","2024_02_NYJ_TEN",2024,"REG",2,"2024-09-15","Sunday","13:00","NYJ",NA,"TEN",NA,"Home",NA,NA,NA,"2024091508",NA,NA,"202409150oti",NA,"401671636",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0023459","00-0039152","Aaron Rodgers","Will Levis","Robert Saleh","Brian Callahan",NA,"NAS00","Nissan Stadium"
"27","2024_02_NYG_WAS",2024,"REG",2,"2024-09-15","Sunday","13:00","NYG",NA,"WAS",NA,"Home",NA,NA,NA,"2024091509",NA,NA,"202409150was",NA,"401671716",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,"00-0035710","00-0039910","Daniel Jones","Jayden Daniels","Brian Daboll","Dan Quinn",NA,"WAS00","FedExField"
"28","2024_02_LA_ARI",2024,"REG",2,"2024-09-15","Sunday","16:05","LA",NA,"ARI",NA,"Home",NA,NA,NA,"2024091510",NA,NA,"202409150crd",NA,"401671754",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","grass",NA,NA,"00-0026498","00-0035228","Matthew Stafford","Kyler Murray","Sean McVay","Jonathan Gannon",NA,"PHO00","State Farm Stadium"
"29","2024_02_PIT_DEN",2024,"REG",2,"2024-09-15","Sunday","16:25","PIT",NA,"DEN",NA,"Home",NA,NA,NA,"2024091511",NA,NA,"202409150den",NA,"401671668",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0029263","00-0039732","Russell Wilson","Bo Nix","Mike Tomlin","Sean Payton",NA,"DEN00","Empower Field at Mile High"
"30","2024_02_CIN_KC",2024,"REG",2,"2024-09-15","Sunday","16:25","CIN",NA,"KC",NA,"Home",NA,NA,NA,"2024091512",NA,NA,"202409150kan",NA,"401671670",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0036442","00-0033873","Joe Burrow","Patrick Mahomes","Zac Taylor","Andy Reid",NA,"KAN00","GEHA Field at Arrowhead Stadium"
"31","2024_02_CHI_HOU",2024,"REG",2,"2024-09-15","Sunday","20:20","CHI",NA,"HOU",NA,"Home",NA,NA,NA,"2024091513",NA,NA,"202409150htx",NA,"401671786",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","astroturf",NA,NA,"00-0039918","00-0039163","Caleb Williams","C.J. Stroud","Matt Eberflus","DeMeco Ryans",NA,"HOU00","NRG Stadium"
"32","2024_02_ATL_PHI",2024,"REG",2,"2024-09-16","Monday","20:15","ATL",NA,"PHI",NA,"Home",NA,NA,NA,"2024091600",NA,NA,"202409160phi",NA,"401671691",NA,8,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,"00-0029604","00-0036389","Kirk Cousins","Jalen Hurts","Raheem Morris","Nick Sirianni",NA,"PHI00","Lincoln Financial Field"
"33","2024_03_NE_NYJ",2024,"REG",3,"2024-09-19","Thursday","20:15","NE",NA,"NYJ",NA,"Home",NA,NA,NA,"2024091900",NA,NA,"202409190nyj",NA,"401671808",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Jerod Mayo","Robert Saleh",NA,"NYC01","MetLife Stadium"
"34","2024_03_NYG_CLE",2024,"REG",3,"2024-09-22","Sunday","13:00","NYG",NA,"CLE",NA,"Home",NA,NA,NA,"2024092200",NA,NA,"202409220cle",NA,"401671855",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Brian Daboll","Kevin Stefanski",NA,"CLE00","FirstEnergy Stadium"
"35","2024_03_CHI_IND",2024,"REG",3,"2024-09-22","Sunday","13:00","CHI",NA,"IND",NA,"Home",NA,NA,NA,"2024092201",NA,NA,"202409220clt",NA,"401671865",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Matt Eberflus","Shane Steichen",NA,"IND00","Lucas Oil Stadium"
"36","2024_03_HOU_MIN",2024,"REG",3,"2024-09-22","Sunday","13:00","HOU",NA,"MIN",NA,"Home",NA,NA,NA,"2024092202",NA,NA,"202409220min",NA,"401671646",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,NA,NA,NA,NA,"DeMeco Ryans","Kevin O'Connell",NA,"MIN01","U.S. Bank Stadium"
"37","2024_03_PHI_NO",2024,"REG",3,"2024-09-22","Sunday","13:00","PHI",NA,"NO",NA,"Home",NA,NA,NA,"2024092203",NA,NA,"202409220nor",NA,"401671736",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Nick Sirianni","Dennis Allen",NA,"NOR00","Mercedes-Benz Superdome"
"38","2024_03_LAC_PIT",2024,"REG",3,"2024-09-22","Sunday","13:00","LAC",NA,"PIT",NA,"Home",NA,NA,NA,"2024092204",NA,NA,"202409220pit",NA,"401671632",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Jim Harbaugh","Mike Tomlin",NA,"PIT00","Acrisure Stadium"
"39","2024_03_DEN_TB",2024,"REG",3,"2024-09-22","Sunday","13:00","DEN",NA,"TB",NA,"Home",NA,NA,NA,"2024092205",NA,NA,"202409220tam",NA,"401671741",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Sean Payton","Todd Bowles",NA,"TAM00","Raymond James Stadium"
"40","2024_03_GB_TEN",2024,"REG",3,"2024-09-22","Sunday","13:00","GB",NA,"TEN",NA,"Home",NA,NA,NA,"2024092206",NA,NA,"202409220oti",NA,"401671823",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Matt LaFleur","Brian Callahan",NA,"NAS00","Nissan Stadium"
"41","2024_03_CAR_LV",2024,"REG",3,"2024-09-22","Sunday","16:05","CAR",NA,"LV",NA,"Home",NA,NA,NA,"2024092207",NA,NA,"202409220rai",NA,"401671658",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","grass",NA,NA,NA,NA,NA,NA,"Dave Canales","Antonio Pierce",NA,"VEG00","Allegiant Stadium"
"42","2024_03_MIA_SEA",2024,"REG",3,"2024-09-22","Sunday","16:05","MIA",NA,"SEA",NA,"Home",NA,NA,NA,"2024092208",NA,NA,"202409220sea",NA,"401671662",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Mike McDaniel","Mike Macdonald",NA,"SEA00","Lumen Field"
"43","2024_03_DET_ARI",2024,"REG",3,"2024-09-22","Sunday","16:25","DET",NA,"ARI",NA,"Home",NA,NA,NA,"2024092209",NA,NA,"202409220crd",NA,"401671771",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","grass",NA,NA,NA,NA,NA,NA,"Dan Campbell","Jonathan Gannon",NA,"PHO00","State Farm Stadium"
"44","2024_03_BAL_DAL",2024,"REG",3,"2024-09-22","Sunday","16:25","BAL",NA,"DAL",NA,"Home",NA,NA,NA,"2024092210",NA,NA,"202409220dal",NA,"401671763",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","matrixturf",NA,NA,NA,NA,NA,NA,"John Harbaugh","Mike McCarthy",NA,"DAL00","AT&T Stadium"
"45","2024_03_SF_LA",2024,"REG",3,"2024-09-22","Sunday","16:25","SF",NA,"LA",NA,"Home",NA,NA,NA,"2024092211",NA,NA,"202409220ram",NA,"401671772",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Kyle Shanahan","Sean McVay",NA,"LAX01","SoFi Stadium"
"46","2024_03_KC_ATL",2024,"REG",3,"2024-09-22","Sunday","20:20","KC",NA,"ATL",NA,"Home",NA,NA,NA,"2024092212",NA,NA,"202409220atl",NA,"401671793",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Andy Reid","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"47","2024_03_JAX_BUF",2024,"REG",3,"2024-09-23","Monday","19:30","JAX",NA,"BUF",NA,"Home",NA,NA,NA,"2024092300",NA,NA,"202409230buf",NA,"401671682",NA,8,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","a_turf",NA,NA,NA,NA,NA,NA,"Doug Pederson","Sean McDermott",NA,"BUF00","New Era Field"
"48","2024_03_WAS_CIN",2024,"REG",3,"2024-09-23","Monday","20:15","WAS",NA,"CIN",NA,"Home",NA,NA,NA,"2024092301",NA,NA,"202409230cin",NA,"401671490",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Dan Quinn","Zac Taylor",NA,"CIN00","Paycor Stadium"
"49","2024_04_DAL_NYG",2024,"REG",4,"2024-09-26","Thursday","20:15","DAL",NA,"NYG",NA,"Home",NA,NA,NA,"2024092600",NA,NA,"202409260nyg",NA,"401671812",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Mike McCarthy","Brian Daboll",NA,"NYC01","MetLife Stadium"
"50","2024_04_NO_ATL",2024,"REG",4,"2024-09-29","Sunday","13:00","NO",NA,"ATL",NA,"Home",NA,NA,NA,"2024092900",NA,NA,"202409290atl",NA,"401671727",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Dennis Allen","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"51","2024_04_CIN_CAR",2024,"REG",4,"2024-09-29","Sunday","13:00","CIN",NA,"CAR",NA,"Home",NA,NA,NA,"2024092901",NA,NA,"202409290car",NA,"401671745",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Zac Taylor","Dave Canales",NA,"CAR00","Bank of America Stadium"
"52","2024_04_LA_CHI",2024,"REG",4,"2024-09-29","Sunday","13:00","LA",NA,"CHI",NA,"Home",NA,NA,NA,"2024092902",NA,NA,"202409290chi",NA,"401671871",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Sean McVay","Matt Eberflus",NA,"CHI98","Soldier Field"
"53","2024_04_MIN_GB",2024,"REG",4,"2024-09-29","Sunday","13:00","MIN",NA,"GB",NA,"Home",NA,NA,NA,"2024092903",NA,NA,"202409290gnb",NA,"401671643",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Kevin O'Connell","Matt LaFleur",NA,"GNB00","Lambeau Field"
"54","2024_04_JAX_HOU",2024,"REG",4,"2024-09-29","Sunday","13:00","JAX",NA,"HOU",NA,"Home",NA,NA,NA,"2024092904",NA,NA,"202409290htx",NA,"401671857",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","astroturf",NA,NA,NA,NA,NA,NA,"Doug Pederson","DeMeco Ryans",NA,"HOU00","NRG Stadium"
"55","2024_04_PIT_IND",2024,"REG",4,"2024-09-29","Sunday","13:00","PIT",NA,"IND",NA,"Home",NA,NA,NA,"2024092905",NA,NA,"202409290clt",NA,"401671867",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Mike Tomlin","Shane Steichen",NA,"IND00","Lucas Oil Stadium"
"56","2024_04_DEN_NYJ",2024,"REG",4,"2024-09-29","Sunday","13:00","DEN",NA,"NYJ",NA,"Home",NA,NA,NA,"2024092906",NA,NA,"202409290nyj",NA,"401671622",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Sean Payton","Robert Saleh",NA,"NYC01","MetLife Stadium"
"57","2024_04_PHI_TB",2024,"REG",4,"2024-09-29","Sunday","13:00","PHI",NA,"TB",NA,"Home",NA,NA,NA,"2024092907",NA,NA,"202409290tam",NA,"401671740",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Nick Sirianni","Todd Bowles",NA,"TAM00","Raymond James Stadium"
"58","2024_04_WAS_ARI",2024,"REG",4,"2024-09-29","Sunday","16:05","WAS",NA,"ARI",NA,"Home",NA,NA,NA,"2024092908",NA,NA,"202409290crd",NA,"401671755",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","grass",NA,NA,NA,NA,NA,NA,"Dan Quinn","Jonathan Gannon",NA,"PHO00","State Farm Stadium"
"59","2024_04_NE_SF",2024,"REG",4,"2024-09-29","Sunday","16:05","NE",NA,"SF",NA,"Home",NA,NA,NA,"2024092909",NA,NA,"202409290sfo",NA,"401671758",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Jerod Mayo","Kyle Shanahan",NA,"SFO01","Levi's Stadium"
"60","2024_04_KC_LAC",2024,"REG",4,"2024-09-29","Sunday","16:25","KC",NA,"LAC",NA,"Home",NA,NA,NA,"2024092910",NA,NA,"202409290sdg",NA,"401671674",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Andy Reid","Jim Harbaugh",NA,"LAX01","SoFi Stadium"
"61","2024_04_CLE_LV",2024,"REG",4,"2024-09-29","Sunday","16:25","CLE",NA,"LV",NA,"Home",NA,NA,NA,"2024092911",NA,NA,"202409290rai",NA,"401671672",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","grass",NA,NA,NA,NA,NA,NA,"Kevin Stefanski","Antonio Pierce",NA,"VEG00","Allegiant Stadium"
"62","2024_04_BUF_BAL",2024,"REG",4,"2024-09-29","Sunday","20:20","BUF",NA,"BAL",NA,"Home",NA,NA,NA,"2024092912",NA,NA,"202409290rav",NA,"401671783",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Sean McDermott","John Harbaugh",NA,"BAL00","M&T Bank Stadium"
"63","2024_04_TEN_MIA",2024,"REG",4,"2024-09-30","Monday","19:30","TEN",NA,"MIA",NA,"Home",NA,NA,NA,"2024093000",NA,NA,"202409300mia",NA,"401671683",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Brian Callahan","Mike McDaniel",NA,"MIA00","Hard Rock Stadium"
"64","2024_04_SEA_DET",2024,"REG",4,"2024-09-30","Monday","20:15","SEA",NA,"DET",NA,"Home",NA,NA,NA,"2024093001",NA,NA,"202409300det",NA,"401671491",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","fieldturf",NA,NA,NA,NA,NA,NA,"Mike Macdonald","Dan Campbell",NA,"DET00","Ford Field"
"65","2024_05_TB_ATL",2024,"REG",5,"2024-10-03","Thursday","20:15","TB",NA,"ATL",NA,"Home",NA,NA,NA,"2024100300",NA,NA,"202410030atl",NA,"401671815",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Todd Bowles","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"66","2024_05_NYJ_MIN",2024,"REG",5,"2024-10-06","Sunday","09:30","NYJ",NA,"MIN",NA,"Neutral",NA,NA,NA,"2024100600",NA,NA,"202410060min",NA,"401671804",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Robert Saleh","Kevin O'Connell",NA,"MIN01","U.S. Bank Stadium"
"67","2024_05_CAR_CHI",2024,"REG",5,"2024-10-06","Sunday","13:00","CAR",NA,"CHI",NA,"Home",NA,NA,NA,"2024100601",NA,NA,"202410060chi",NA,"401671872",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dave Canales","Matt Eberflus",NA,"CHI98","Soldier Field"
"68","2024_05_BAL_CIN",2024,"REG",5,"2024-10-06","Sunday","13:00","BAL",NA,"CIN",NA,"Home",NA,NA,NA,"2024100602",NA,NA,"202410060cin",NA,"401671626",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"John Harbaugh","Zac Taylor",NA,"CIN00","Paycor Stadium"
